Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match,Keyword
Oxidative stress and inflammation in COVID-19: potential application OF GLP-1 receptor agonists,https://www.europeanreview.org/wp/wp-content/uploads/6459-6471.pdf,"RA Abudalo, AM Alqudah, C Roarty… - European Review for …, 2023 - europeanreview.org",https://www.europeanreview.org/wp/wp-content/uploads/6459-6471.pdf,[PDF] europeanreview.org,https://scholar.google.com/citations?user=hsGHaP0AAAAJ&hl=en&oi=sra,4 days ago,"COVID-19, caused by severe acute respira- tory syndrome coronavirus-2 (SARS-CoV-2), 
as  Furthermore, SARSCoV-2 may increase oxidative stress in COVID-19 patients",molecules
Prognostic role of intermountain risk score (IMRS) in intensive care unit patients with a diagnosis of COVID-19,https://www.europeanreview.org/wp/wp-content/uploads/6437-6444.pdf,"BC Guney, D Ceneli, A Karagoz… - European Review for …, 2023 - europeanreview.org",https://www.europeanreview.org/wp/wp-content/uploads/6437-6444.pdf,[PDF] europeanreview.org,https://scholar.google.com/citations?user=w94nLjEAAAAJ&hl=en&oi=sra,4 days ago,"The mechanism by which Coronavirus interferes with  to explain 
thrombocytopenia in SARS-CoV-2 infections: I-)  with severe coronavirus disease 2019 (COVID-19)",tech
Inhaled nitric oxide as rescue therapy in severe ARDS cases due to COVID-19 pneumonia: a single center experience,https://www.europeanreview.org/wp/wp-content/uploads/6422-6428.pdf,"M Bicakcioglu, S Kalkan, D Duzenci… - European Review for …, 2023 - europeanreview.org",https://www.europeanreview.org/wp/wp-content/uploads/6422-6428.pdf,[PDF] europeanreview.org,https://scholar.google.com/citations?user=tCom-ckAAAAJ&hl=en&oi=sra,4 days ago,"and the Coronavirus disease-2019 (COVID-19) pandemic, it is conceivable to 
use iNO therapy in COVID-19  severe respiratory failure due to COVID-19 and received iNO.",medication_treatment
DNA damage and changes in oxidized biomolecules in COVID-19 patients treated in intensive care units: a single center experience,https://www.europeanreview.org/wp/wp-content/uploads/6414-6421.pdf,"E Duran, S TAŞKIN, B Pehlivan… - European Review for …, 2023 - europeanreview.org",https://www.europeanreview.org/wp/wp-content/uploads/6414-6421.pdf,[PDF] europeanreview.org,https://scholar.google.com/citations?user=0S4t0LMAAAAJ&hl=en&oi=sra,4 days ago,"Death due to SARS-CoV-2 infection – causing COVID-19 – may be associated 
with oxidation of biomolecules such as lipids, proteins, and DNA. Measurements of the",biomarkers
"A NARRATIVE REVIEW ON SARS-COV-2 INFECTION IN PEDIATRICS: CONCERNS, CHALLENGES, MANAGEMENT, AND MITIGATION STRATEGIES",https://www.jptcp.com/index.php/jptcp/article/view/2356,"AA Rabaan, FS Alshahrani, MA Halwani… - Journal of Population …, 2023 - jptcp.com",https://www.jptcp.com/index.php/jptcp/article/view/2356,[HTML] jptcp.com,https://scholar.google.com/citations?user=8U_WsZUAAAAJ&hl=en&oi=sra,4 days ago,"The coronavirus disease (COVID-19) is a viral respiratory disease caused by 
severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2). The COVID-19 infection in",pediatric
Hyperimmune Globulins for the Management of Infectious Diseases,https://www.mdpi.com/1999-4915/15/7/1543,"I Pati, M Cruciani, F Candura, MS Massari, V Piccinini… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1543,[HTML] mdpi.com,https://scholar.google.com/citations?user=p6x6Bm8AAAAJ&hl=en&oi=sra,4 days ago,"therapeutics for coronavirus disease 2019 (COVID-19) [48,49].  COVID-19 
and in the early treatment of SARS-CoV-2 infected subjects at risk of a severe form of COVID-19 […",immune
Fc-Effector-Independent in vivo Activity of a Potent Influenza B Neuraminidase Broadly Neutralizing Antibody,https://www.mdpi.com/1999-4915/15/7/1540,"AM Khalil, MS Piepenbrink, I Markham, M Basu… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1540,[HTML] mdpi.com,https://scholar.google.com/citations?user=PeXiH1sAAAAJ&hl=en&oi=sra,4 days ago,"This reduction is perhaps influenced by the coronavirus disease 2019 (COVID-19) 
pandemic, the lack of an animal reservoir for IBV, and the recent severe reduction in IBV",other_conditions
Identification of a Putative SARS-CoV-2 Main Protease Inhibitor through In Silico Screening of Self-Designed Molecular Library,https://www.mdpi.com/1422-0067/24/14/11390,"N Liu, Z Yang, Y Liu, X Dang, Q Zhang, J Wang… - International Journal of …, 2023 - mdpi.com",https://www.mdpi.com/1422-0067/24/14/11390,[HTML] mdpi.com,,4 days ago,"Since the emergence of the coronavirus disease 2019 (COVID-19) in  coronavirus 
2 (SARS-CoV-2) has been identified as the primary pathogen responsible for COVID-19 […",tech
Statin Use in Relation to COVID-19 and Other Respiratory Infections: Muscle and Other Considerations,https://www.mdpi.com/2077-0383/12/14/4659,"BA Golomb, JH Han, PH Langsjoen… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4659,[HTML] mdpi.com,,4 days ago,"“COVID or SARS-CoV-2” and “randomized”. An expanded search was 
attempted, allowing “randomized” to be an abstract term, but no additional randomized trials were",Lung_Cardio
Cell-Penetrating Peptides Uptake Pathways and Role in Drug Deliverywith Potentials for Gene Therapy and Vaccine Development,https://www.preprints.org/manuscript/202307.0889,M Dowaidar - 2023 - preprints.org,https://www.preprints.org/manuscript/202307.0889/download/final_file,[PDF] preprints.org,https://scholar.google.com/citations?user=n8sb56YAAAAJ&hl=en&oi=sra,4 days ago,"The current COVID19 pandemic, caused by the severe acute respiratory 
syndrome coronavirus 2 (SARS-CoV-2), is an example of a virus attaching to a host cell [2]. The",other_conditions
Challenges of E-learning during COVID-19 Epidemic: A Case Study in One Cambodian High School,https://www.researchgate.net/profile/Kassy-Sey/publication/372252219_Challenges_of_E-learning_during_COVID-19_Epidemic_A_Case_Study_in_One_Cambodian_High_School/links/64ad396c95bbbe0c6e2c98ef/Challenges-of-E-learning-during-COVID-19-Epidemic-A-Case-Study-in-One-Cambodian-High-School.pdf,K Sey - researchgate.net,https://www.researchgate.net/profile/Kassy-Sey/publication/372252219_Challenges_of_E-learning_during_COVID-19_Epidemic_A_Case_Study_in_One_Cambodian_High_School/links/64ad396c95bbbe0c6e2c98ef/Challenges-of-E-learning-during-COVID-19-Epidemic-A-Case-Study-in-One-Cambodian-High-School.pdf,[PDF] researchgate.net,https://scholar.google.com/citations?user=jRrizh8AAAAJ&hl=en&oi=sra,4 days ago,"This study can be implied that the COVID-19 pandemic has changed how 
individuals learn across all subject areas. The spread of the coronavirus has caused disruptions",public_health
Insights into the implementation of a whole genome sequencing report form (SRF) to reduce nosocomial SARS-CoV-2 within UK hospitals: a qualitative process …,https://www.researchsquare.com/article/rs-2832054/latest,"R Leiser, J McLeod, F Mapp, O Stirrup, J Blackstone… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-2832054/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=PDWkM7UAAAAJ&hl=en&oi=sra,4 days ago,"Nosocomial transmission and outbreaks of coronavirus disease 2019: the need 
to  genome sequencing of SARS-CoV-2-2 in limiting the spread of COVID-19 in UK NHS",genetic_tools
… Week of Oral Camostat Versus Placebo in Nonhospitalized Adults With Mild-to-Moderate Coronavirus Disease 2019 (COVID-19): A Randomized Controlled …,https://jonathanlilab.bwh.harvard.edu/wp-content/uploads/2023/07/Jilg-Camostat-ClinInfectDis-2023.pdf,"N Jilg, KW Chew, MJ Giganti, ES Daar, DA Wohl… - 2023 - jonathanlilab.bwh.harvard.edu",https://jonathanlilab.bwh.harvard.edu/wp-content/uploads/2023/07/Jilg-Camostat-ClinInfectDis-2023.pdf,[PDF] harvard.edu,https://scholar.google.com/citations?user=WV6m2HYAAAAJ&hl=en&oi=sra,4 days ago,"Due to its mechanism of action and in vitro activity against SARS-CoV-2, 
camostat is an attractive candidate for the treatment of COVID-19. Hence, we studied the safety",medication_treatment
Evaluation of Changes in Dietary Habits of Healthcare Professionals during COVID-19,https://dergipark.org.tr/en/pub/ikcusbfd/issue/78150/1171508,"G KANER, G ÇALIK, GY DEPBOYLU… - İzmir Katip Çelebi … - dergipark.org.tr",https://dergipark.org.tr/en/download/article-file/2634669,[PDF] dergipark.org.tr,https://scholar.google.com/citations?user=FZ-rAkIAAAAJ&hl=en&oi=sra,4 days ago,"the COVID-19 pandemic. The aim of this study was to evaluate how COVID-19 
outbreak  stated an increase in body weight during COVID-19. The weight gain of the 51-64",biomarkers
Comparison of Adverse Effects of BioNTech mRNA and Sinovac Vaccines in Adults in Turkey,https://dergipark.org.tr/en/pub/ikcusbfd/issue/78150/1133807,"S YILMAZ, P ÇETİN, L KHORSHİD… - İzmir Katip Çelebi … - dergipark.org.tr",https://dergipark.org.tr/en/download/article-file/2499128,[PDF] dergipark.org.tr,https://scholar.google.com/citations?user=cl-KgeIAAAAJ&hl=en&oi=sra,4 days ago,"Syndrome-Coronavirus-2 (SARSCoV-2) pandemic has  as outpatients for 
COVID-19 vaccination between August 1… previously been infected with SARS-CoV-2 in our study",Vaccine
The representative COVID-19 cohort Munich (KoCo19): from the beginning of the pandemic to the Delta virus variant,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08435-1,"R Le Gleut, M Plank, P Pütz… - BMC Infectious …, 2023 - bmcinfectdis.biomedcentral.com",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08435-1,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=3Cg41TgAAAAJ&hl=en&oi=sra,4 days ago,"estimate prevalence of SARS-CoV-2 infections despite a  started the prospective 
Munich COVID-19 cohort (KoCo19… study we measured SARS-CoV-2 antibody prevalence",clinical_trial
"Influence of COVID-19 pandemic on the virus spectrum in children with respiratory infection in Xuzhou, China: a long-term active surveillance study from 2015 …",https://link.springer.com/article/10.1186/s12879-023-08247-3,"R Cao, Y Du, J Tong, D Xia, Q Song, Z Xia, M Liu… - BMC Infectious …, 2023 - Springer",https://link.springer.com/article/10.1186/s12879-023-08247-3,[HTML] springer.com,,4 days ago,"coronavirus 2 (SARS-CoV-2) are admitted to designated hospitals for 
quarantine and treatment. Therefore, the samples collected in this study were all SARS-CoV-2",public_health
Case Study of NSW train patronage in 2023 vs 2020,https://www.researchgate.net/profile/Mathew-Hounsell/publication/372076711_Case_Study_of_NSW_train_patronage_in_2023_vs_2020/links/64a3a06ac41fb852dd4c6a16/Case-Study-of-NSW-train-patronage-in-2023-vs-2020.pdf,M Hounsell - researchgate.net,https://www.researchgate.net/profile/Mathew-Hounsell/publication/372076711_Case_Study_of_NSW_train_patronage_in_2023_vs_2020/links/64a3a06ac41fb852dd4c6a16/Case-Study-of-NSW-train-patronage-in-2023-vs-2020.pdf,[PDF] researchgate.net,https://scholar.google.com/citations?user=sAPhmhQAAAAJ&hl=en&oi=sra,4 days ago,"that in early 2020, SARS-CoV-2 was a novel coronavirus where fatality rates 
and long… makes no claims regarding the end of the COVID-19 pandemic. viii The coefficient of",tech
Assessment of infection probability indices for airborne diseases in confined spaces: combination of CFD and analytical modelling,https://www.tandfonline.com/doi/abs/10.1080/19401493.2023.2232341,"M Piller, G Bulian, CA Stival - Journal of Building Performance …, 2023 - Taylor & Francis",,,https://scholar.google.com/citations?user=ycvLo8oAAAAJ&hl=en&oi=sra,4 days ago,"The coronavirus pandemic which started in 2019 has  It is known that 
SARS-CoV-2 remains viable and  on the spreading of the SARS-CoV-2 infection. Szałański,",tech
"Physical and psychological effects of post-COVID-19 syndrome on patients in Bandar Lampung, Indonesia: a descriptive prospective study",https://ph04.tci-thaijo.org/index.php/JCST/article/view/1746,"DWSR Wardani, BA Pramesona… - Journal of Current …, 2023 - ph04.tci-thaijo.org",,,https://scholar.google.com/citations?user=mSRHCMYAAAAJ&hl=en&oi=sra,4 days ago,"-COVID-19 syndrome (PCS) worldwide, studies related to the long-term physical 
and psychological effects of COVID-19  who had confirmed COVID-19. This descriptive",long_covid
DrugRep-HeSiaGraph: When heterogenous siamese neural network meets knowledge graphs for drug repurposing,https://www.researchsquare.com/article/rs-3138581/latest,"Z Ghorbanali, F Zare-Mirakabad, N Salehi, M Akbari… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3138581/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=s0rc9DQAAAAJ&hl=en&oi=sra,4 days ago,"for SARS-CoV-2 and the effectiveness of DPP-4 inhibitors in facing COVID-19. 
This  drugs for other diseases to address the novel coronavirus. Thus, the objec- 518 tive",tech
"An unpremeditated complication of COVID-19 and mucormycosis: a case report, brief review, and warning for tunnel vision",https://www.researchsquare.com/article/rs-3131079/latest,"H Mehdinezhad, RM Ahangar, MG Azizi, M Ghasemian… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3131079/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=Gtp9S-IAAAAJ&hl=en&oi=sra,4 days ago,"of Coronavirus disease 2019 (COVID-19) pandemic, the severe acute respiratory 
syndrome coronavirus 2 (SARS-CoV-2)  coronavirus 2 (SARS-CoV-2) infected cases [3].",other_conditions
Employing electrochemically derived pH gradients for Lab-on-PCB protein preconcentration implementations,https://www.researchsquare.com/article/rs-3101323/latest,"G Maxted, P Estrela, D Moschou - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3101323/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=i6rf_kgAAAAJ&hl=en&oi=sra,4 days ago,"which is the COVID-19 lateral ow test which has been so important in recent 
years 2–4.  Review of the 2019 novel coronavirus (SARS-CoV-2) based on current evidence.",molecules
Check for updates A Technological Solution to Supervise CoViD-19 Symptoms in Senior Patients in Lima,https://books.google.com/books?hl=en&lr=&id=JnPLEAAAQBAJ&oi=fnd&pg=PA256&dq=covid+19+++%22sars-cov-2%22+++coronavirus&ots=kqV2kQRcFV&sig=oNzshYg3uZYnXBVhoIlLgypjusA,"S Haro-Hoyo, E Inga-Quillas - … for Ageing Well and e-Health: 7th …, 2023 - books.google.com",,,,4 days ago,"More than 2.9 million people worldwide have died from the new SARS-CoV-2 
coro… portable sensors to monitor patients infected with coronavirus. What sets us apart from",symptoms
"Impact of vaccination on the behavior of SARS-CoV-2 infection in personnel attached to the Maternity and Child Institute of the State of Mexico, during the period …",https://www.medigraphic.com/pdfs/COMPLETOS/imi/2022/imi223.pdf#page=35,"E Hernández-Muñiz, M Pérez-Santín… - Archivos de …, 2023 - medigraphic.com",https://www.medigraphic.com/pdfs/COMPLETOS/imi/2022/imi223.pdf#page=35,[PDF] medigraphic.com,,4 days ago,"del mundo en aprobar la vacuna contra el coronavirus de Pfizer/BioNTech, 
con  COVID-19 en servidores públicos que fueron resguardados por la infección SARS-CoV-2»…",Vaccine
Pediatric Nursing Resiliency Program to Combat Stress and Burnout Syndrome,https://thescholarship.ecu.edu/handle/10342/13008,B Ortiz - 2023 - thescholarship.ecu.edu,"https://thescholarship.ecu.edu/bitstream/handle/10342/13008/Ortiz,%20Brittany.%20FINAL%20DNP%20PAPER%20SECTION%20I-VI.pdf?sequence=1",[PDF] ecu.edu,,4 days ago,"the 2020 coronavirus pandemic, so search terms were modified. The search 
continued by  the terms NOT (""COVID-19"" OR ""coronavirus pandemic"" OR “SARS-CoV-2"") to",pediatric
